carat,depth,table,x,y,z,price,color_num,cut_num
1.09,60.9,58.0,6.63,6.67,4.05,8.994,2,4
0.34,59.6,57.0,4.61,4.52,2.72,6.64,1,4
0.5,61.9,63.0,5.08,5.04,3.13,6.938,4,3
0.72,62.0,56.0,5.73,5.75,3.56,8.355,2,5
0.5,61.8,59.0,5.12,5.08,3.15,7.396,1,4
0.9,62.0,57.0,6.22,6.19,3.85,8.408,7,5
0.51,60.3,59.0,5.2,5.22,3.14,7.412000000000001,1,4
0.54,61.8,56.0,5.23,5.25,3.24,7.593,7,5
0.7,62.6,57.0,5.64,5.67,3.54,7.885,1,5
0.5,60.3,60.0,5.11,5.07,3.07,7.159,1,4
0.71,63.2,56.0,5.69,5.73,3.61,7.882999999999999,6,3
0.72,61.5,56.0,5.8,5.75,3.55,7.664,4,5
0.75,62.4,56.0,5.79,5.84,3.63,8.283999999999999,6,5
0.4,60.4,57.0,4.76,4.81,2.89,6.822,1,5
1.01,61.8,59.0,6.47,6.41,3.98,9.033,7,3
0.27,62.5,56.0,4.15,4.18,2.6,6.441,7,5
0.5,61.2,55.0,5.12,5.16,3.15,7.252000000000001,4,3
0.62,61.6,56.0,5.45,5.48,3.37,7.959,7,5
0.41,60.8,58.0,4.78,4.83,2.92,6.472,2,3
0.33,62.8,58.0,4.38,4.41,2.76,6.501,7,3
0.31,61.1,57.0,4.39,4.35,2.67,6.547999999999999,4,5
0.44,59.6,60.0,4.95,4.93,2.96,6.632000000000001,4,4
1.07,61.3,59.0,6.64,6.58,4.05,8.524,1,4
1.04,62.3,57.0,6.5,6.46,4.04,8.404,7,4
0.7,62.8,60.0,5.59,5.65,3.53,7.921,1,3
0.43,62.2,58.0,4.78,4.83,2.99,7.096,7,4
0.71,62.4,62.0,5.67,5.64,3.53,7.699,4,4
1.21,64.0,59.0,6.78,6.73,4.32,8.136000000000001,7,2
1.11,63.3,61.0,6.56,6.49,4.13,8.315,3,3
0.98,68.6,58.0,6.18,6.04,4.19,8.184,4,1
0.42,62.2,56.0,4.79,4.82,2.99,7.041,2,5
1.04,61.7,59.0,6.49,6.45,3.99,8.84,2,4
1.01,62.2,60.0,6.37,6.4,3.97,8.767000000000001,2,4
0.42,61.5,58.0,4.8,4.83,2.96,6.65,2,4
0.59,60.8,56.0,5.43,5.4,3.29,7.086,1,4
0.62,62.2,54.0,5.45,5.48,3.4,8.286,6,5
0.57,61.4,57.0,5.37,5.32,3.28,7.6339999999999995,1,5
0.9,62.0,63.0,6.09,6.14,3.79,8.077,1,2
1.09,61.3,57.0,6.61,6.66,4.07,9.408,6,5
0.33,61.5,59.0,4.46,4.42,2.73,6.91,1,4
0.26,60.9,57.0,4.13,4.11,2.51,6.3629999999999995,2,5
1.01,62.8,60.0,6.4,6.33,4.0,8.411,2,4
0.32,60.7,57.0,4.42,4.47,2.7,6.068,5,5
0.32,61.9,56.0,4.41,4.44,2.74,6.468999999999999,2,5
0.44,62.0,54.0,4.89,4.91,3.04,7.056,7,5
0.3,63.0,55.0,4.31,4.29,2.71,6.515,7,5
1.65,61.5,58.0,7.49,7.62,4.65,8.98,3,3
0.3,63.7,55.0,4.27,4.24,2.71,6.654,4,2
0.4,60.9,61.0,4.75,4.78,2.9,6.746,2,3
1.0,62.2,57.0,6.4,6.43,3.99,8.73,2,3
1.16,62.2,55.0,6.79,6.74,4.21,8.622,4,5
1.0,67.7,60.0,6.11,5.98,4.09,7.9639999999999995,4,1
2.02,62.1,61.0,8.06,7.99,4.98,9.74,4,4
1.21,62.8,55.0,6.79,6.74,4.25,8.68,4,5
0.31,63.2,55.0,4.3,4.4,2.75,6.075,5,2
0.35,57.8,60.0,4.64,4.67,2.69,6.567,1,2
0.42,62.1,56.0,4.79,4.82,2.98,7.062,1,3
0.75,62.4,57.0,5.76,5.81,3.61,8.09,1,5
0.73,61.6,56.0,5.77,5.82,3.57,8.157,7,5
0.52,61.6,56.0,5.18,5.22,3.2,7.4510000000000005,7,5
0.99,61.0,55.0,6.46,6.52,3.96,8.691,2,5
0.3,61.2,60.0,4.31,4.28,2.63,6.353,6,4
1.02,62.2,60.0,6.4,6.43,3.99,8.576,5,3
0.9,62.4,55.0,6.11,6.17,3.83,8.38,7,3
0.43,60.7,57.0,4.91,4.88,2.97,7.029,6,5
0.54,62.1,56.0,5.19,5.22,3.23,7.593,7,5
2.48,63.0,62.0,8.58,8.62,5.42,9.767000000000001,5,3
0.73,61.8,54.0,5.8,5.78,3.58,8.292,2,5
1.01,60.4,58.0,6.57,6.47,3.94,8.857999999999999,6,4
1.07,62.0,57.0,6.5,6.56,4.05,8.558,5,5
1.58,62.9,59.0,7.38,7.43,4.66,9.461,1,3
2.06,64.6,58.0,7.91,8.04,5.15,9.599,3,1
0.72,64.0,61.0,5.67,5.62,3.61,7.849,2,2
1.29,62.1,57.0,7.03,6.92,4.33,8.722999999999999,5,4
2.08,60.3,59.0,8.26,8.22,4.97,9.62,5,4
0.71,60.7,57.0,5.76,5.8,3.51,8.009,5,5
1.72,60.1,58.0,7.77,7.74,4.66,8.927,2,4
0.41,63.1,56.0,4.75,4.72,2.99,6.9670000000000005,5,3
1.09,60.0,59.0,6.72,6.77,4.05,8.385,4,5
0.3,62.0,55.0,4.31,4.34,2.68,6.565,6,5
0.6,61.3,56.0,5.43,5.46,3.34,7.811,7,5
1.37,62.1,55.0,7.13,7.16,4.44,8.754,3,5
0.31,60.8,60.0,4.37,4.34,2.65,6.687,2,4
0.3,61.9,58.0,4.3,4.26,2.65,7.0,1,4
0.46,61.5,55.0,4.97,5.01,3.07,7.252999999999999,7,5
0.53,61.5,55.0,5.27,5.2,3.22,7.468999999999999,2,5
0.4,62.1,58.0,4.7,4.73,2.93,7.024,6,4
0.37,61.4,58.0,4.64,4.61,2.84,6.619,4,4
0.7,61.8,56.0,5.69,5.72,3.53,7.898,4,5
0.37,59.5,61.0,4.64,4.67,2.77,6.37,4,3
0.73,62.1,58.0,5.74,5.72,3.56,7.835,2,4
0.44,62.3,59.0,4.84,4.88,3.03,6.697,1,4
0.71,62.0,60.0,5.68,5.64,3.51,7.778,7,4
0.7,63.2,61.0,5.59,5.62,3.54,7.519,3,2
1.0,59.2,62.0,6.54,6.49,3.86,8.652000000000001,6,4
0.32,61.3,55.0,4.43,4.41,2.71,6.579,4,5
1.04,64.2,58.0,6.42,6.34,4.1,8.134,3,2
0.31,61.5,55.0,4.37,4.41,2.7,6.492000000000001,1,5
0.79,60.8,55.0,5.98,6.05,3.66,8.074,2,5
1.61,63.8,58.0,7.43,7.36,4.72,9.156,7,2
0.34,62.4,55.0,4.47,4.51,2.79,6.85,1,5
0.5,63.9,58.0,5.0,5.05,3.21,7.447,7,2
0.5,61.7,58.0,5.06,5.12,3.14,7.051,1,3
0.34,63.1,56.0,4.43,4.47,2.81,6.39,5,2
0.33,60.7,56.0,4.46,4.43,2.7,6.447,6,4
0.53,61.4,57.0,5.2,5.22,3.2,7.685,2,3
1.01,63.0,57.0,6.28,6.35,3.98,8.495,7,3
1.03,61.8,56.0,6.46,6.51,4.01,8.451,6,5
0.32,61.2,57.0,4.4,4.43,2.7,6.468999999999999,7,5
0.51,62.5,55.0,5.08,5.13,3.19,7.274,2,5
0.7,60.2,61.0,5.69,5.73,3.44,7.505,3,3
1.1,60.5,57.0,6.7,6.69,4.05,9.158,2,4
0.37,60.3,58.0,4.63,4.66,2.8,6.6979999999999995,1,4
1.02,60.6,61.0,6.44,6.47,3.91,8.759,1,3
0.55,62.1,56.0,5.25,5.28,3.27,7.067,7,5
1.51,60.2,62.0,7.43,7.38,4.46,8.901,4,4
1.57,61.8,55.0,7.45,7.49,4.62,9.392999999999999,4,5
0.42,62.9,57.0,4.76,4.84,3.02,6.551,4,3
0.73,62.4,58.1,5.71,5.75,3.58,8.006,7,3
1.05,59.3,58.0,6.74,6.68,3.98,8.728,6,4
0.23,60.2,59.0,4.0,4.01,2.41,6.028,7,3
0.7,62.0,54.0,5.73,5.76,3.56,7.9110000000000005,6,5
0.44,61.0,60.0,4.93,4.88,2.99,6.898,7,4
0.4,62.0,57.0,4.74,4.68,2.92,6.985,2,5
0.29,62.1,55.0,4.26,4.29,2.65,6.409,4,5
0.39,60.2,56.0,4.79,4.78,2.88,7.024,1,5
1.01,62.1,56.0,6.36,6.43,3.97,8.647,6,5
0.5,61.7,57.0,5.12,5.16,3.17,7.4239999999999995,1,3
0.73,60.4,57.0,5.86,5.89,3.55,7.843,2,3
0.87,61.4,57.0,6.17,6.14,3.78,7.75,3,4
1.02,63.2,60.0,6.29,6.34,3.99,8.774,1,2
0.76,61.8,55.0,5.85,5.89,3.63,8.132,6,5
1.59,63.8,56.0,7.41,7.34,4.71,9.041,7,2
0.77,61.8,56.0,5.9,5.92,3.65,8.17,2,5
0.35,60.8,58.0,4.57,4.51,2.76,6.506,6,4
0.46,61.6,59.0,4.92,4.97,3.05,7.597,6,3
1.01,61.5,56.0,6.46,6.39,3.95,8.477,6,4
0.71,61.8,54.0,5.77,5.72,3.56,7.877000000000001,5,5
0.42,60.6,58.0,4.89,4.81,2.94,6.872999999999999,2,4
0.4,60.9,56.0,4.78,4.81,2.92,6.807,1,5
0.31,62.1,54.0,4.36,4.4,2.72,6.818,2,5
0.42,63.2,58.0,4.77,4.79,3.02,6.813,6,3
0.65,57.7,60.0,5.69,5.74,3.3,8.015,6,3
0.3,62.9,58.0,4.26,4.29,2.69,6.671,4,3
1.26,58.6,59.0,7.09,7.04,4.14,8.699,4,4
0.9,65.6,58.0,6.05,5.95,3.95,8.041,4,1
1.06,61.1,57.0,6.6,6.57,4.03,8.959,2,5
2.32,70.5,55.0,7.93,7.9,5.58,8.833,4,1
0.73,63.7,58.0,5.69,5.64,3.61,7.67,5,2
0.3,62.1,56.0,4.31,4.25,2.66,6.7379999999999995,1,5
0.9,59.9,59.0,6.29,6.26,3.76,8.333,2,4
1.53,62.3,56.0,7.39,7.34,4.59,9.156,7,5
1.54,62.0,55.6,7.35,7.44,4.59,9.481,7,5
1.01,60.3,56.0,6.5,6.56,3.94,8.806000000000001,2,5
0.5,61.6,59.0,5.12,5.14,3.16,7.184,6,3
1.01,63.2,58.0,6.34,6.26,3.98,8.568,4,3
0.33,59.2,59.0,4.54,4.51,2.68,6.75,7,4
0.32,60.3,58.0,4.45,4.41,2.67,6.7620000000000005,5,4
1.2,61.7,63.0,6.72,6.7,4.13,8.538,5,3
0.61,62.4,59.1,5.42,5.45,3.39,7.795,6,3
0.72,62.9,57.0,5.73,5.65,3.58,7.936,7,4
0.35,61.0,56.0,4.53,4.58,2.78,6.971,6,5
1.05,61.7,55.0,6.54,6.55,4.04,9.172,1,5
0.54,59.6,60.0,5.25,5.28,3.14,7.051,2,4
0.36,61.6,57.0,4.58,4.62,2.83,6.654,7,5
0.37,62.6,56.0,4.61,4.56,2.87,6.9479999999999995,1,5
0.33,60.6,61.0,4.49,4.46,2.71,6.611000000000001,7,4
0.8,62.4,58.0,5.9,5.96,3.7,8.119,5,5
0.58,62.9,56.0,5.31,5.35,3.35,7.271,6,3
0.74,61.3,56.0,5.82,5.86,3.57,7.926,5,5
1.16,62.7,57.0,6.67,6.76,4.21,8.472999999999999,5,3
0.85,63.0,56.0,6.0,6.04,3.79,8.316,1,5
1.02,63.1,57.0,6.37,6.43,4.04,8.399,1,2
0.71,61.8,55.0,5.72,5.77,3.55,8.08,4,5
1.76,60.5,58.0,7.93,7.84,4.77,9.668,1,4
0.41,62.0,55.0,4.78,4.74,2.95,7.212000000000001,2,5
1.02,62.7,59.0,6.41,6.44,4.03,8.736,2,4
0.52,62.3,57.0,5.17,5.1,3.2,7.504,1,4
0.32,60.8,54.0,4.47,4.44,2.71,6.7620000000000005,5,5
0.3,62.8,59.0,4.24,4.26,2.67,6.489,1,3
0.5,62.2,55.0,5.09,5.11,3.17,7.541,7,5
0.9,63.7,56.0,6.1,6.06,3.87,8.031,7,2
1.25,62.3,59.0,6.82,6.86,4.26,8.374,3,4
0.31,63.1,56.0,4.37,4.31,2.74,6.547999999999999,7,3
0.23,61.3,56.0,3.96,3.98,2.43,6.091,1,3
0.72,61.7,55.0,5.77,5.81,3.57,7.757999999999999,2,5
1.17,61.7,57.0,6.84,6.9,4.13,9.244,7,5
0.3,62.1,55.0,4.31,4.35,2.69,6.417000000000001,2,5
0.28,61.4,60.0,4.19,4.22,2.58,6.465,2,3
0.42,62.1,59.0,4.77,4.79,2.97,6.697,6,4
0.43,62.0,56.0,4.87,4.84,3.01,7.365,2,5
0.8,63.4,60.0,5.92,5.82,3.72,7.936,4,3
1.24,61.4,59.0,6.91,6.87,4.23,8.849,6,4
0.4,61.1,57.0,4.74,4.78,2.91,6.702999999999999,4,5
0.23,61.4,66.0,3.87,3.91,2.39,5.9110000000000005,7,1
1.63,61.5,57.0,7.58,7.6,4.67,9.695,7,5
0.53,62.2,56.0,5.18,5.2,3.23,7.6770000000000005,2,5
1.57,61.4,55.0,7.48,7.52,4.61,9.526,7,5
0.31,63.0,54.0,4.35,4.32,2.73,6.596,6,5
0.7,60.7,61.0,5.69,5.71,3.46,7.785,1,2
0.39,60.6,55.0,4.73,4.78,2.88,6.5920000000000005,6,5
1.52,62.8,54.0,7.26,7.36,4.59,9.422,7,3
0.31,60.9,61.0,4.32,4.35,2.64,6.586,1,2
1.07,61.5,56.0,6.61,6.58,4.06,8.649,1,5
0.32,61.8,55.0,4.45,4.42,2.74,6.718999999999999,7,5
1.09,61.9,55.0,6.64,6.6,4.1,8.542,1,5
0.33,62.3,55.0,4.47,4.42,2.77,6.611000000000001,7,5
0.37,61.6,60.0,4.61,4.58,2.83,6.501,5,4
0.62,61.1,55.0,5.52,5.57,3.39,7.699,5,5
0.25,62.3,56.0,4.01,4.03,2.5,6.558,2,5
0.4,60.8,58.0,4.73,4.77,2.89,7.195,7,4
2.19,62.4,56.0,8.26,8.3,5.17,9.689,5,5
0.7,62.2,56.0,5.69,5.72,3.55,8.17,6,5
0.31,56.9,66.0,4.53,4.47,2.56,6.361000000000001,1,1
0.71,61.5,57.0,5.74,5.77,3.54,8.068,1,3
0.9,62.7,53.0,6.18,6.22,3.89,8.244,7,5
0.37,62.4,59.0,4.56,4.6,2.86,6.422999999999999,2,3
0.56,61.8,58.0,5.27,5.31,3.27,7.02,3,5
1.2,62.3,60.0,6.74,6.8,4.22,9.465,2,3
1.02,63.2,60.0,6.37,6.41,4.04,8.332,5,3
1.05,66.0,60.0,6.3,6.22,4.13,8.193,2,1
1.2,62.6,57.0,6.74,6.84,4.25,8.604,6,3
0.51,61.6,56.0,5.15,5.17,3.18,7.4879999999999995,6,5
0.65,59.6,60.3,5.64,5.71,3.38,7.511,7,2
1.0,62.5,57.0,6.34,6.42,3.99,8.629,2,2
1.03,61.3,61.0,6.46,6.53,3.98,8.666,1,3
1.15,63.6,57.0,6.6,6.64,4.21,8.299,3,3
0.38,61.0,55.0,4.69,4.73,2.87,6.582999999999999,7,5
0.38,61.6,57.0,4.65,4.73,2.89,6.973,7,5
0.39,58.8,59.0,4.83,4.8,2.83,6.959,2,4
0.9,63.1,58.0,6.11,6.13,3.86,8.166,2,2
1.32,61.3,59.0,7.01,6.95,4.28,8.628,5,4
1.31,61.0,58.0,7.1,7.06,4.32,9.0,4,4
0.34,62.6,57.0,4.45,4.47,2.79,6.6129999999999995,1,5
0.63,58.2,61.0,5.68,5.62,3.29,7.581,2,4
0.73,59.3,61.0,5.85,5.82,3.46,7.76,2,4
1.5,57.5,63.0,7.53,7.49,4.32,8.701,7,2
2.01,62.3,60.0,8.04,7.97,4.99,9.626,7,4
0.71,61.8,55.0,5.72,5.74,3.54,8.033999999999999,6,3
0.89,60.2,59.0,6.26,6.23,3.76,7.943,4,4
0.53,60.8,59.0,5.23,5.17,3.16,7.83,1,4
0.3,62.5,54.0,4.29,4.32,2.69,6.565,6,5
0.32,61.4,56.0,4.42,4.38,2.7,6.898,2,5
0.5,62.7,61.0,5.07,5.01,3.16,7.159,2,4
0.32,61.5,56.0,4.38,4.4,2.7,6.787000000000001,2,3
0.35,61.0,58.0,4.56,4.52,2.77,6.446000000000001,1,4
2.06,58.4,55.0,8.42,8.35,4.9,9.642000000000001,5,4
0.44,60.9,59.0,4.9,4.96,3.0,7.119,7,4
0.43,62.2,55.0,4.85,4.83,3.01,7.131,2,5
0.71,61.1,58.0,5.71,5.77,3.51,7.916,2,3
0.31,60.5,57.0,4.4,4.43,2.67,6.246,2,5
1.02,62.9,59.0,6.4,6.38,4.02,8.383,7,4
0.3,61.7,60.0,4.28,4.25,2.63,6.564,6,4
0.72,63.3,57.0,5.69,5.72,3.61,7.983,2,3
1.12,62.4,56.0,6.63,6.67,4.15,8.458,7,5
2.11,62.2,58.0,8.19,8.23,5.11,9.517999999999999,7,4
0.32,61.5,56.0,4.39,4.42,2.71,6.631,6,5
1.3,62.2,58.0,6.93,6.83,4.28,8.913,6,4
1.03,62.2,59.0,6.48,6.42,4.01,8.883,7,5
0.4,61.7,56.0,4.73,4.77,2.93,7.053999999999999,1,5
0.7,61.8,56.0,5.63,5.73,3.51,7.962999999999999,6,5
1.5,63.4,57.0,7.27,7.2,4.59,9.231,4,3
0.7,63.3,56.0,5.64,5.68,3.58,7.544,4,3
0.39,60.9,59.0,4.74,4.69,2.87,6.917000000000001,7,4
0.71,63.6,56.0,5.65,5.7,3.61,7.742999999999999,5,2
0.43,62.3,58.0,4.81,4.85,3.01,6.765,7,4
0.33,61.6,57.0,4.42,4.51,2.75,6.431,7,3
0.7,62.1,60.0,5.65,5.62,3.5,7.452000000000001,5,4
0.43,62.9,59.0,4.78,4.83,3.02,6.765,7,3
0.8,62.5,56.0,5.88,5.96,3.7,7.939,1,3
0.3,62.6,55.0,4.27,4.32,2.69,6.624,7,5
0.3,60.9,59.0,4.29,4.32,2.62,6.855,1,3
1.51,59.5,59.0,7.41,7.45,4.42,9.549,7,3
0.52,62.2,55.0,5.18,5.14,3.21,7.3629999999999995,7,5
2.16,63.0,55.0,8.2,8.24,5.18,9.595,3,5
2.0,57.6,63.0,8.2,8.16,4.73,9.693,1,2
0.52,60.4,56.0,5.27,5.29,3.19,7.3660000000000005,2,3
0.55,60.5,57.0,5.32,5.35,3.23,7.462000000000001,4,5
0.41,61.8,55.0,4.78,4.76,2.95,7.212000000000001,2,5
2.01,62.7,56.0,8.08,8.03,5.05,9.41,3,5
0.32,62.1,55.0,4.35,4.38,2.71,6.593,7,5
1.12,61.3,55.0,6.74,6.7,4.12,8.515,7,5
0.25,63.1,56.0,4.05,4.0,2.54,6.607,1,3
0.5,62.2,54.4,5.07,5.11,3.16,7.617000000000001,6,5
0.24,62.4,56.0,3.97,3.99,2.48,6.3260000000000005,7,5
0.41,61.4,54.0,4.77,4.84,2.95,6.718,7,5
0.53,62.0,55.0,5.24,5.22,3.24,7.468999999999999,6,5
0.31,62.7,54.0,4.36,4.35,2.73,6.547999999999999,1,5
0.32,61.9,54.0,4.4,4.42,2.73,6.822,7,5
0.32,61.7,55.0,4.39,4.42,2.72,5.916,5,5
0.51,62.5,59.0,5.06,5.11,3.18,7.412000000000001,1,4
0.95,58.4,57.0,6.49,6.41,3.77,7.961,2,4
1.01,62.3,59.0,6.36,6.41,3.98,8.492,4,5
0.31,58.7,60.0,4.47,4.43,2.61,6.324,4,4
0.73,61.8,54.0,5.8,5.82,3.59,7.9510000000000005,7,5
0.3,64.5,49.0,4.28,4.25,2.75,6.446000000000001,1,1
1.23,61.1,58.0,6.91,6.86,4.21,8.933,4,4
0.8,62.9,60.0,5.89,5.87,3.7,8.036,1,4
0.7,60.7,56.0,5.75,5.72,3.48,7.945,6,5
0.33,61.9,58.0,4.39,4.43,2.73,6.622999999999999,7,3
1.04,61.6,58.0,6.53,6.48,4.01,8.548,4,4
0.34,62.0,57.0,4.46,4.48,2.77,6.39,1,5
0.28,62.4,55.0,4.2,4.17,2.61,6.718999999999999,2,5
0.35,61.9,58.0,4.54,4.5,2.8,6.809,4,4
0.3,61.3,57.0,4.34,4.37,2.67,6.507000000000001,6,5
0.74,61.5,55.1,5.82,5.85,3.59,8.281,2,3
1.04,59.3,57.0,6.64,6.58,3.92,8.597000000000001,4,5
0.3,63.0,57.0,4.25,4.29,2.69,6.3420000000000005,1,3
0.32,62.0,60.0,4.38,4.43,2.73,6.186,1,3
0.79,61.3,56.0,5.96,5.98,3.66,8.305,4,5
0.35,59.1,59.0,4.59,4.62,2.72,6.9510000000000005,7,3
0.58,60.3,57.0,5.47,5.44,3.29,7.707999999999999,2,5
1.02,62.6,56.0,6.41,6.44,4.02,8.315,5,3
0.34,62.2,54.0,4.52,4.55,2.82,6.88,1,5
0.91,61.8,58.0,6.16,6.24,3.83,8.568,7,4
1.15,61.8,61.0,6.62,6.69,4.11,8.554,6,3
1.42,62.9,57.0,7.21,7.07,4.49,8.711,5,5
1.78,59.1,60.0,7.93,7.87,4.67,9.329,4,4
0.56,62.5,56.0,5.24,5.28,3.29,7.544,7,5
1.0,58.6,65.0,6.61,6.53,3.85,8.564,7,2
1.13,58.3,60.0,6.83,6.78,3.97,8.264,6,4
0.24,61.5,60.0,4.0,3.97,2.45,6.565,6,4
0.33,61.7,55.0,4.46,4.42,2.74,6.872000000000001,7,5
1.5,61.9,57.0,7.31,7.38,4.55,9.388,1,3
0.33,63.1,57.0,4.4,4.38,2.77,6.75,7,3
1.02,62.0,55.0,6.4,6.51,4.0,8.382,7,5
0.37,61.4,58.0,4.65,4.63,2.85,7.041,6,4
0.9,66.9,57.0,6.02,5.9,3.99,7.9670000000000005,6,1
0.53,61.0,56.0,5.29,5.26,3.22,7.486000000000001,6,5
0.4,63.4,56.0,4.73,4.67,2.98,6.751,6,3
0.54,61.8,54.0,5.24,5.28,3.25,7.0329999999999995,7,5
1.01,60.5,57.0,6.55,6.48,3.94,8.508,4,4
0.52,60.9,57.0,5.21,5.17,3.16,7.45,6,5
2.16,58.5,60.0,8.49,8.54,4.98,9.785,5,3
0.34,62.7,57.0,4.48,4.45,2.8,6.64,4,5
1.24,60.1,59.0,6.99,7.03,4.21,8.949,4,5
0.6,60.3,58.0,5.44,5.51,3.3,7.483,6,3
0.32,61.1,56.0,4.46,4.45,2.72,7.018,4,5
0.31,63.3,56.0,4.3,4.32,2.73,6.561,4,2
0.81,61.9,55.0,5.98,6.01,3.71,8.272,1,5
1.22,62.0,58.0,6.9,6.85,4.26,9.221,7,4
0.34,62.5,53.0,4.47,4.49,2.8,6.797000000000001,7,5
0.93,61.3,62.0,6.17,6.26,3.81,8.124,2,2
1.21,62.0,56.0,6.79,6.86,4.23,8.539,5,3
0.3,62.6,62.0,4.21,4.26,2.65,6.603,7,3
0.36,61.6,57.0,4.56,4.59,2.82,6.949,6,5
1.79,59.8,61.0,7.87,7.91,4.72,9.221,3,5
2.0,61.8,57.0,8.05,8.01,4.96,9.446,4,5
0.3,62.5,54.0,4.29,4.32,2.69,6.6370000000000005,1,5
0.24,61.4,55.0,4.05,3.99,2.47,6.184,6,4
0.71,62.2,59.0,5.73,5.66,3.54,7.946000000000001,7,4
1.51,61.7,56.0,7.35,7.41,4.55,9.498,2,5
0.54,62.4,57.7,5.19,5.2,3.25,7.153,1,3
0.8,59.9,59.0,6.01,6.07,3.62,7.9239999999999995,2,5
0.34,62.4,58.0,4.42,4.46,2.77,6.439,6,4
0.51,62.7,59.0,5.07,5.13,3.2,7.125,7,3
0.72,62.9,59.0,5.8,5.63,3.58,6.851,3,4
0.56,60.6,57.0,5.33,5.36,3.24,7.365,7,5
1.01,60.0,58.0,6.6,6.54,3.94,8.51,4,4
0.9,62.6,65.0,6.1,6.04,3.8,8.374,6,2
0.31,62.7,57.0,4.32,4.29,2.7,6.547999999999999,1,5
1.01,65.9,60.0,6.32,6.18,4.12,8.361,6,1
0.73,61.7,54.0,5.76,5.82,3.57,8.167,2,5
0.52,61.6,55.0,5.16,5.19,3.19,6.994,7,5
2.0,59.5,61.0,8.16,8.18,4.86,9.539,5,3
1.09,63.9,56.0,6.47,6.51,4.15,8.628,3,3
0.41,62.8,59.0,4.73,4.64,2.94,6.718,4,3
0.7,63.2,59.0,5.66,5.61,3.56,7.4910000000000005,2,3
2.01,61.9,59.0,8.13,7.97,4.98,9.363,4,4
1.58,62.4,57.0,7.36,7.45,4.62,9.062000000000001,4,3
0.34,62.2,57.0,4.47,4.44,2.77,6.64,7,5
1.03,61.5,56.0,6.47,6.53,4.0,8.975,2,5
1.09,61.9,57.0,6.57,6.61,4.08,8.721,6,5
2.03,62.9,55.0,8.11,8.04,5.08,9.347999999999999,5,5
0.9,62.7,58.0,6.09,6.15,3.84,8.385,6,4
2.09,60.1,63.0,8.21,8.16,4.92,9.417,4,3
0.34,57.8,64.0,4.6,4.61,2.66,6.625,1,2
0.24,60.4,56.0,4.05,4.07,2.45,6.41,2,3
1.5,62.8,54.0,7.31,7.29,4.58,9.356,7,5
1.13,61.5,56.0,6.69,6.71,4.12,8.712,4,5
0.32,63.2,54.0,4.38,4.36,2.76,6.627999999999999,6,3
2.4,60.6,57.0,8.62,8.76,5.26,9.697000000000001,3,5
0.53,56.7,59.0,5.39,5.37,3.05,7.127999999999999,1,2
0.41,62.3,58.0,4.73,4.77,2.96,6.526,6,4
1.16,60.5,59.0,6.86,6.8,4.13,8.662,2,4
0.33,62.5,61.0,4.38,4.42,2.75,6.41,5,3
0.7,63.6,57.0,5.61,5.58,3.56,8.105,6,2
0.52,62.4,55.0,5.15,5.17,3.22,7.189,7,5
2.01,64.1,57.0,7.89,7.94,5.07,9.625,5,3
1.01,63.5,57.0,6.35,6.37,4.04,8.353,5,3
2.27,62.4,58.0,8.36,8.41,5.23,9.741,3,4
1.32,59.2,58.0,7.14,7.18,4.24,8.874,5,2
2.02,62.8,59.0,7.9,7.98,4.99,9.68,2,3
0.9,62.0,61.0,6.12,6.18,3.81,8.264,5,3
0.41,59.8,61.0,4.82,4.78,2.87,6.9670000000000005,7,4
1.52,61.8,59.0,7.38,7.31,4.54,9.587,1,4
0.75,59.4,59.0,5.88,5.94,3.51,8.446,6,3
0.63,62.3,56.0,5.48,5.5,3.42,7.992999999999999,2,5
0.38,62.7,58.0,4.62,4.6,2.89,6.8,2,4
0.32,60.9,56.0,4.41,4.45,2.7,6.0729999999999995,4,5
0.32,61.3,55.0,4.42,4.46,2.72,6.468999999999999,7,5
0.51,61.9,56.0,5.1,5.14,3.17,7.412000000000001,7,5
2.0,66.4,55.0,7.82,7.67,5.15,9.323,3,1
0.3,62.2,60.0,4.23,4.29,2.65,6.265,4,4
1.2,59.6,61.0,6.84,6.89,4.09,8.669,5,2
0.61,62.4,57.0,5.44,5.46,3.4,7.648,6,3
0.54,61.6,59.0,5.26,5.2,3.22,7.377999999999999,2,3
0.53,61.0,56.0,5.19,5.23,3.18,7.547000000000001,7,5
1.19,61.7,56.0,6.78,6.81,4.19,8.883,5,5
1.01,60.0,61.0,6.41,6.45,3.86,8.984,7,3
0.31,61.7,57.0,4.35,4.37,2.69,6.441,1,5
0.91,64.9,57.0,6.13,6.08,3.96,7.997000000000001,2,1
0.26,62.5,56.0,4.07,4.09,2.55,6.186,4,3
0.34,61.2,57.0,4.45,4.5,2.74,6.691,1,5
1.01,62.4,60.0,6.32,6.35,3.95,8.499,1,3
2.0,63.8,59.0,7.93,7.88,5.04,9.437999999999999,4,2
0.72,61.5,56.0,5.8,5.77,3.56,7.782,4,4
2.01,62.3,63.0,8.07,7.96,4.99,9.771,2,3
1.02,64.2,59.0,6.4,6.28,4.07,8.764,2,2
2.06,63.7,57.0,8.12,8.03,5.14,9.712,4,2
0.73,60.8,58.0,5.82,5.85,3.55,7.678999999999999,7,4
1.74,59.7,55.0,7.9,7.84,4.7,9.198,6,5
